original_filename,source_folder,relative_path,id3_title,id3_artist,id3_album,resolved_title,resolved_artist,resolved_album,title_source,artist_source,album_source,title_confidence,artist_confidence,metadata_status,duration_seconds,bitrate,sample_rate,file_hash,file_size,has_cover,normalized_title,normalized_artist,duplicate_status,duplicate_group,duplicate_confidence,review_reason
Fui - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Fui - Ao Vivo - Rionegro & Solimões.mp3,Fui - Ao Vivo,Rionegro & Solimões,,Fui - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,168,192000,44100,e96905432756e4d2e67dfc66f100fbdc9398300fd5a66e933936e6deccf83ae3,4076688,true,fui ao vivo,rionegro e solimoes,UNIQUE,,0,
"Hábito Previsível - Ao Vivo - Rionegro & Solimões, Gusttavo Lima.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Hábito Previsível - Ao Vivo - Rionegro & Solimões, Gusttavo Lima.mp3",Hábito Previsível - Ao Vivo,"Rionegro & Solimões, Gusttavo Lima",,Hábito Previsível - Ao Vivo,"Rionegro & Solimões, Gusttavo Lima",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,187,192000,44100,4e3bedc692f9a25b83a7f902bcde8d25523b010f39e8e7340241e15cda219063,4538206,true,habito previsivel ao vivo,rionegro e solimoes gusttavo lima,UNIQUE,,0,
"Isso É Coisa de Quem Quer Voltar - Ao Vivo - Rionegro & Solimões, Maiara & Maraisa.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Isso É Coisa de Quem Quer Voltar - Ao Vivo - Rionegro & Solimões, Maiara & Maraisa.mp3",Isso É Coisa de Quem Quer Voltar - Ao Vivo,"Rionegro & Solimões, Maiara & Maraisa",,Isso É Coisa de Quem Quer Voltar - Ao Vivo,"Rionegro & Solimões, Maiara & Maraisa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,155,192000,44100,51e5f5bb5a52092eb1429649a3e94bcd9327103ec450fa7c2db496cfde6ea167,3768349,true,isso e coisa de quem quer voltar ao vivo,rionegro e solimoes maiara e maraisa,UNIQUE,,0,
Lenço - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Lenço - Ao Vivo - Rionegro & Solimões.mp3,Lenço - Ao Vivo,Rionegro & Solimões,,Lenço - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,178,192000,44100,1a7c6a25d23182365e247ac1569ac9b01397e4e34703fc74ddeed967f59351fc,4313913,true,lenco ao vivo,rionegro e solimoes,UNIQUE,,0,
"Menino da Porteira - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo, Gabeu.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Menino da Porteira - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo, Gabeu.mp3",Menino da Porteira - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo, Gabeu",,Menino da Porteira - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo, Gabeu",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,183,192000,44100,f612c514ce8594ea991177c359a5ded8dd3e36460fa037de2c254d6946c31d7a,4435019,true,menino da porteira ao vivo,rionegro e solimoes emilio e eduardo gabeu,UNIQUE,,0,
Meu Amor - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Meu Amor - Ao Vivo - Rionegro & Solimões.mp3,Meu Amor - Ao Vivo,Rionegro & Solimões,,Meu Amor - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,153,192000,44100,ef209a209217352f7dade4a7f062d12015eb2a2f60df6ff69189e8c487cbc26d,3714775,true,meu amor ao vivo,rionegro e solimoes,UNIQUE,,0,
"Meus Pedaços - Ao Vivo - Emílio & Eduardo, Rionegro & Solimões.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Meus Pedaços - Ao Vivo - Emílio & Eduardo, Rionegro & Solimões.mp3",Meus Pedaços - Ao Vivo,"Emílio & Eduardo, Rionegro & Solimões",Resenha Ao Vivo Sem Compromisso (Completa),Meus Pedaços - Ao Vivo,"Emílio & Eduardo, Rionegro & Solimões",Resenha Ao Vivo Sem Compromisso (Completa),ID3,ID3,ID3,HIGH,HIGH,GOOD,212,192000,44100,cf006ac3f6c1573f5a2e4004fd317343f0387932efcf20345532ecc2f1813709,5142915,true,meus pedacos ao vivo,emilio e eduardo rionegro e solimoes,UNIQUE,,0,
Modo Avião - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Modo Avião - Ao Vivo - Rionegro & Solimões.mp3,Modo Avião - Ao Vivo,Rionegro & Solimões,,Modo Avião - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,193,192000,44100,ceb10bf1c448d083e031439e41148905950b8a6d56bd69362cf2ae095047d4ca,4684996,true,modo aviao ao vivo,rionegro e solimoes,UNIQUE,,0,
Muro - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Muro - Ao Vivo - Rionegro & Solimões.mp3,Muro - Ao Vivo,Rionegro & Solimões,,Muro - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,161,192000,44100,211aac04285b33d55f0523a96fe8ecf28539bf2327e1d5a8ae17af524b308907,3924373,true,muro ao vivo,rionegro e solimoes,UNIQUE,,0,
"Na Beira da Lagoa - Rionegro & Solimões, Emílio & Eduardo.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Na Beira da Lagoa - Rionegro & Solimões, Emílio & Eduardo.mp3",Na Beira da Lagoa,"Rionegro & Solimões, Emílio & Eduardo",,Na Beira da Lagoa,"Rionegro & Solimões, Emílio & Eduardo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,192,192000,44100,2d3ae64be8e574f4212ac72da8c4afdd6c68d57d20c5f3d30cad7be6fbba3e58,4657890,true,na beira da lagoa,rionegro e solimoes emilio e eduardo,UNIQUE,,0,
"Na Boca de Uma Cowgirl - Brenno & Matheus, Rionegro & Solimões.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Na Boca de Uma Cowgirl - Brenno & Matheus, Rionegro & Solimões.mp3",Na Boca de Uma Cowgirl,"Brenno & Matheus, Rionegro & Solimões",,Na Boca de Uma Cowgirl,"Brenno & Matheus, Rionegro & Solimões",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,155,192000,44100,4333f5042922a521407142c57c7723f2f3cecb8820194c8a841d552ab57b22d0,3780178,true,na boca de uma cowgirl,brenno e matheus rionegro e solimoes,UNIQUE,,0,
Na Sola da Bota Bate o Pé - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Na Sola da Bota Bate o Pé - Ao Vivo - Rionegro & Solimões.mp3,Na Sola da Bota / Bate o Pé - Ao Vivo,Rionegro & Solimões,,Na Sola da Bota / Bate o Pé - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,165,192000,44100,e00411f6674821c210da18b893f50a0e16a8ff1b414870ee908bf9ae9c77e07c,4008331,true,na sola da bota bate o pe ao vivo,rionegro e solimoes,UNIQUE,,0,
Ninguém Faz Igual - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Ninguém Faz Igual - Ao Vivo - Rionegro & Solimões.mp3,Ninguém Faz Igual - Ao Vivo,Rionegro & Solimões,,Ninguém Faz Igual - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,166,192000,44100,8f11e80ae3601a5e91443ef1f9e28042a2ae5e378bf52b0c5c1048b74ae7f737,4038435,true,ninguem faz igual ao vivo,rionegro e solimoes,UNIQUE,,0,
O Peão Voltou - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/O Peão Voltou - Ao Vivo - Rionegro & Solimões.mp3,O Peão Voltou - Ao Vivo,Rionegro & Solimões,,O Peão Voltou - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,157,192000,44100,a2d66b90eaa23d293750d2254f7c2a76623d3039dade9c6ce27cee8b75a091f1,3821470,true,o peao voltou ao vivo,rionegro e solimoes,UNIQUE,,0,
O Peão Voltou - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/O Peão Voltou - Rionegro & Solimões.mp3,O Peão Voltou,Rionegro & Solimões,,O Peão Voltou,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,157,192000,44100,b9c8bb37e6b5682f27268959391e22c822d69e59edabcc4f732ee59e3fa47fb6,3824247,true,o peao voltou,rionegro e solimoes,UNIQUE,,0,
"Patrão - Ao Vivo - Diego & Arnaldo, Mariana Fagundes.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Patrão - Ao Vivo - Diego & Arnaldo, Mariana Fagundes.mp3",Patrão - Ao Vivo,"Diego & Arnaldo, Mariana Fagundes",,Patrão - Ao Vivo,"Diego & Arnaldo, Mariana Fagundes",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,171,192000,44100,8e6505de4c1031f8f42fbd0ccb9d24b8ce7ecb33862dbdd0ba36db9e16cf7912,4154523,true,patrao ao vivo,diego e arnaldo mariana fagundes,LIKELY_DUPLICATE,11,0.96,
Peão Apaixonado De São Paulo À Belém - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Peão Apaixonado De São Paulo À Belém - Ao Vivo - Rionegro & Solimões.mp3,Peão Apaixonado / De São Paulo À Belém - Ao Vivo,Rionegro & Solimões,,Peão Apaixonado / De São Paulo À Belém - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,274,192000,44100,fd7bd63ba326000f24d3bf979105e2a95f610beeefcbba17faa1a05e2a55e3de,6625305,true,peao apaixonado de sao paulo a belem ao vivo,rionegro e solimoes,UNIQUE,,0,
"Ruim de Sinal - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Ruim de Sinal - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo.mp3",Ruim de Sinal - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo",,Ruim de Sinal - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,150,192000,44100,57c938431d98b3fc5752353eab7deda7aeea7b686cc645897e5bb642eb0359ee,3651792,true,ruim de sinal ao vivo,rionegro e solimoes emilio e eduardo,UNIQUE,,0,
"Saudade Atemporal - Ao Vivo - Rionegro & Solimões, Henrique & Juliano.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Saudade Atemporal - Ao Vivo - Rionegro & Solimões, Henrique & Juliano.mp3",Saudade Atemporal - Ao Vivo,"Rionegro & Solimões, Henrique & Juliano",,Saudade Atemporal - Ao Vivo,"Rionegro & Solimões, Henrique & Juliano",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,192,192000,44100,30d4d9953b0a6754c8b5f41bdb06987f694a782459406e357038ccb1588d1e00,4670475,true,saudade atemporal ao vivo,rionegro e solimoes henrique e juliano,UNIQUE,,0,
"Saudade de Ex - Ao Vivo - Rionegro & Solimões, Jorge & Mateus.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Saudade de Ex - Ao Vivo - Rionegro & Solimões, Jorge & Mateus.mp3",Saudade de Ex - Ao Vivo,"Rionegro & Solimões, Jorge & Mateus",,Saudade de Ex - Ao Vivo,"Rionegro & Solimões, Jorge & Mateus",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,167,192000,44100,ff273c9072397cfb9c80855519758d23668d80fbbbbc54d969e19a4154760394,4062456,true,saudade de ex ao vivo,rionegro e solimoes jorge e mateus,UNIQUE,,0,
Saudade Pulou no Peito - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Saudade Pulou no Peito - Ao Vivo - Rionegro & Solimões.mp3,Saudade Pulou no Peito - Ao Vivo,Rionegro & Solimões,,Saudade Pulou no Peito - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,164,192000,44100,f10541128fdb8a523dee56470c6a43a7ab4fe5428e0dd6bc9f39af4f9f9cfea8,3986538,true,saudade pulou no peito ao vivo,rionegro e solimoes,UNIQUE,,0,
"Só Eu Sei - Ao Vivo - João Neves, Rionegro & Solimões.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Só Eu Sei - Ao Vivo - João Neves, Rionegro & Solimões.mp3",Só Eu Sei - Ao Vivo,"João Neves, Rionegro & Solimões",,Só Eu Sei - Ao Vivo,"João Neves, Rionegro & Solimões",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,218,192000,44100,952f404afc5203f1c5a8df6956238d453f471edfd407925ea26c4a522daeaae5,5277690,true,so eu sei ao vivo,joao neves rionegro e solimoes,UNIQUE,,0,
Só Lembranças - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Só Lembranças - Ao Vivo - Rionegro & Solimões.mp3,Só Lembranças - Ao Vivo,Rionegro & Solimões,,Só Lembranças - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,199,192000,44100,538d31357c76ebc1857f053c37377dcaa1855d6f6d1a2876753d4c03405ca98d,4819746,true,so lembrancas ao vivo,rionegro e solimoes,UNIQUE,,0,
"Solteiro Sofredor - Ao Vivo - João Neto & Frederico, Rionegro & Solimões.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Solteiro Sofredor - Ao Vivo - João Neto & Frederico, Rionegro & Solimões.mp3",Solteiro Sofredor - Ao Vivo,"João Neto & Frederico, Rionegro & Solimões",,Solteiro Sofredor - Ao Vivo,"João Neto & Frederico, Rionegro & Solimões",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,163,192000,44100,6bf15b8aa646d0eb35b7fe8868a1b26832866b646e99c7a0dcb7483e010e8c1a,3957947,true,solteiro sofredor ao vivo,joao neto e frederico rionegro e solimoes,UNIQUE,,0,
"Sonhando Com Você - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Sonhando Com Você - Ao Vivo - Rionegro & Solimões, Emílio & Eduardo.mp3",Sonhando Com Você - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo",,Sonhando Com Você - Ao Vivo,"Rionegro & Solimões, Emílio & Eduardo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,133,192000,44100,1c84ca3b082f32ec2b933cc99588465e23c5f3a5d0f42bab012674de0d411437,3235096,true,sonhando com voce ao vivo,rionegro e solimoes emilio e eduardo,UNIQUE,,0,
"Tô Mal - Ao Vivo - Rionegro & Solimões, Henrique & Juliano.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Tô Mal - Ao Vivo - Rionegro & Solimões, Henrique & Juliano.mp3",Tô Mal - Ao Vivo,"Rionegro & Solimões, Henrique & Juliano",,Tô Mal - Ao Vivo,"Rionegro & Solimões, Henrique & Juliano",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,193,192000,44100,e79afee6c134891dd88d3e0ef7bde3f7b042be99fa9fb21084e8766c3077f9a4,4674767,true,to mal ao vivo,rionegro e solimoes henrique e juliano,UNIQUE,,0,
Tô por Aí - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Tô por Aí - Rionegro & Solimões.mp3,Tô por Aí,Rionegro & Solimões,,Tô por Aí,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,211,192000,44100,01c6c8c8008da4915781a424adb6bba8d2d1ce6b3fc1c1b9f721bfe660a3d34e,5104341,true,to por ai,rionegro e solimoes,UNIQUE,,0,
Trem Bão - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Trem Bão - Ao Vivo - Rionegro & Solimões.mp3,Trem Bão - Ao Vivo,Rionegro & Solimões,,Trem Bão - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,182,192000,44100,3f7ba577fe317b9a46df9d6eb427dbcdd1a83cf142d12e9f56e9026cd7ceada6,4427690,true,trem bao ao vivo,rionegro e solimoes,UNIQUE,,0,
Um Pouquinho de Você - Ao Vivo - Rionegro & Solimões.mp3,12 - Rionegro e Solimões,12 - Rionegro e Solimões/Um Pouquinho de Você - Ao Vivo - Rionegro & Solimões.mp3,Um Pouquinho de Você - Ao Vivo,Rionegro & Solimões,,Um Pouquinho de Você - Ao Vivo,Rionegro & Solimões,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,261,192000,44100,0ffe5bf5cf915ae0ac096f16226e051d1fbc83e1467db14a227133fd01b973ee,6299562,true,um pouquinho de voce ao vivo,rionegro e solimoes,UNIQUE,,0,
"Vida de Cão - Rionegro & Solimões, Gusttavo Lima.mp3",12 - Rionegro e Solimões,"12 - Rionegro e Solimões/Vida de Cão - Rionegro & Solimões, Gusttavo Lima.mp3",Vida de Cão,"Rionegro & Solimões, Gusttavo Lima",,Vida de Cão,"Rionegro & Solimões, Gusttavo Lima",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,231,192000,44100,21c5f4c74ca8420e0772e082dec05ebbecd1985c89b836349f92233bb1b7827f,5585411,true,vida de cao,rionegro e solimoes gusttavo lima,UNIQUE,,0,
A Bebida Não Cura - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/A Bebida Não Cura - Althaír & Alexandre.mp3,A Bebida Não Cura,Althaír & Alexandre,,A Bebida Não Cura,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,159,192000,44100,a540b97c51e0627376b1e88f39984e8bede44f71850a5e97fe647f05ea625c42,3872820,true,a bebida nao cura,althair e alexandre,UNIQUE,,0,
Acordo Pra Sonhar - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Acordo Pra Sonhar - Althaír & Alexandre.mp3,Acordo Pra Sonhar,Althaír & Alexandre,,Acordo Pra Sonhar,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,180,192000,44100,8aced523a3dd08ca2a090cfb89853107f8380d58f0ce7b7b97d9433102c7758a,4353400,true,acordo pra sonhar,althair e alexandre,UNIQUE,,0,
Agenda Rabiscada - Ao Vivo - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Agenda Rabiscada - Ao Vivo - Althaír & Alexandre.mp3,Agenda Rabiscada - Ao Vivo,Althaír & Alexandre,,Agenda Rabiscada - Ao Vivo,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,239,192000,44100,f3e3406e60abcc691ee250f8935c107fe3af95d04e68a55e5162cda940601ee9,5766378,true,agenda rabiscada ao vivo,althair e alexandre,UNIQUE,,0,
Agora e Antes - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Agora e Antes - Althaír & Alexandre.mp3,Agora e Antes,Althaír & Alexandre,,Agora e Antes,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,191,192000,44100,0c6913e6b1c68cded2f5022476445bd81f13c0315985179c320c26b0926b0392,4612137,true,agora e antes,althair e alexandre,UNIQUE,,0,
Amadurecidos - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Amadurecidos - Althaír & Alexandre.mp3,Amadurecidos,Althaír & Alexandre,,Amadurecidos,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,200,192000,44100,2838488bec26515fa2f16cbbeea44140f9ea3c00bb7a8420c5d943409c6faf1b,4838687,true,amadurecidos,althair e alexandre,UNIQUE,,0,
Amor Pirata - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Amor Pirata - Althaír & Alexandre.mp3,Amor Pirata,Althaír & Alexandre,,Amor Pirata,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,181,192000,44100,b4057705246f1a3133d69e388eff5c81247b53c942a5bb1771cce65da973a6f4,4369893,true,amor pirata,althair e alexandre,UNIQUE,,0,
Amor Que É Amor não Mente - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Amor Que É Amor não Mente - Althaír & Alexandre.mp3,Amor Que É Amor não Mente,Althaír & Alexandre,,Amor Que É Amor não Mente,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,167,192000,44100,7af079c8cc6b10085138845685e394c7383d8c93b3b760e9c71b83af829496df,4055188,true,amor que e amor nao mente,althair e alexandre,UNIQUE,,0,
Apaziguar - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Apaziguar - Althaír & Alexandre.mp3,Apaziguar,Althaír & Alexandre,,Apaziguar,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,168,192000,44100,85871df1d6d9621dc6a4db43688ab368731ed23c34d27b3b45210a2b631921cb,4080529,true,apaziguar,althair e alexandre,UNIQUE,,0,
As Avenidas - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/As Avenidas - Althaír & Alexandre.mp3,As Avenidas,Althaír & Alexandre,,As Avenidas,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,187,192000,44100,6c8930e3364bc165d4ecfb3793a3ec7f4be4be6276bd09666a8c81645394daa3,4542107,true,as avenidas,althair e alexandre,UNIQUE,,0,
Basta Você Voltar - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Basta Você Voltar - Althaír & Alexandre.mp3,Basta Você Voltar,Althaír & Alexandre,,Basta Você Voltar,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,213,192000,44100,0387e331617e7a7cdfd3acb58bce85c54398ccef50c2a88bb1c47f43c182a91c,5166550,true,basta voce voltar,althair e alexandre,UNIQUE,,0,
"Cachaça, Viola e Mulher - Althaír & Alexandre.mp3",13 - Althair e Alexandre,"13 - Althair e Alexandre/Cachaça, Viola e Mulher - Althaír & Alexandre.mp3","Cachaça, Viola e Mulher",Althaír & Alexandre,,"Cachaça, Viola e Mulher",Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,170,192000,44100,e5eb865d6b7d25ada36a41606aabc58697124607d02de7d89b44a1a61c480f47,4140261,true,cachaca viola e mulher,althair e alexandre,UNIQUE,,0,
Choradeira - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Choradeira - Althaír & Alexandre.mp3,Choradeira,Althaír & Alexandre,,Choradeira,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,156,192000,44100,043ed4b7107209fc99de76e96f413d501af1d27675d9c35dfdc1109d07b6d21b,3801264,true,choradeira,althair e alexandre,UNIQUE,,0,
Choradeira - Ao Vivo - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Choradeira - Ao Vivo - Althaír & Alexandre.mp3,Choradeira - Ao Vivo,Althaír & Alexandre,,Choradeira - Ao Vivo,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,177,192000,44100,79e89c23b8693e1683d7b2706e26cc3402babbf18465a3213ee783ace8ae1613,4296606,true,choradeira ao vivo,althair e alexandre,UNIQUE,,0,
Convite De Casamento - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Convite De Casamento - Althaír & Alexandre.mp3,Convite De Casamento,Althaír & Alexandre,,Convite De Casamento,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,199,192000,44100,15be5b67f1bc4c90c48db9642b3a53be2dc78636beb371d34e1aad53c05d1bdb,4845867,true,convite de casamento,althair e alexandre,UNIQUE,,0,
De Cara Com a Solidão - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/De Cara Com a Solidão - Althaír & Alexandre.mp3,De Cara Com a Solidão,Althaír & Alexandre,,De Cara Com a Solidão,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,169,192000,44100,cf7c3092128ca06ae979c9ebcfd11aca2ab35eb74cc03bc9311fee42e83d8b56,4108524,true,de cara com a solidao,althair e alexandre,UNIQUE,,0,
Deus Me Livre - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Deus Me Livre - Althaír & Alexandre.mp3,Deus Me Livre,Althaír & Alexandre,,Deus Me Livre,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,195,192000,44100,fbd16600f03adcd1997450836e0f8c76238e5f395375b961e7044e25aba75092,4743560,true,deus me livre,althair e alexandre,UNIQUE,,0,
Diferente de Tudo - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Diferente de Tudo - Althaír & Alexandre.mp3,Diferente de Tudo,Althaír & Alexandre,,Diferente de Tudo,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,194,192000,44100,78dcc47f601a50358aa4eea48f91aa94da6628dd00631db75e20933ca63af8f0,4684315,true,diferente de tudo,althair e alexandre,UNIQUE,,0,
Doces Palavras - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/Doces Palavras - Althaír & Alexandre.mp3,Doces Palavras,Althaír & Alexandre,,Doces Palavras,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,48000,fb1b22d5abeb0dd7fd56183d9dc7adb089ba902b2dd55f39fc68a0a8bc929e62,5508894,true,doces palavras,althair e alexandre,UNIQUE,,0,
É o Que Temos Pra Hoje - Althaír & Alexandre.mp3,13 - Althair e Alexandre,13 - Althair e Alexandre/É o Que Temos Pra Hoje - Althaír & Alexandre.mp3,É o Que Temos Pra Hoje,Althaír & Alexandre,,É o Que Temos Pra Hoje,Althaír & Alexandre,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,188,192000,44100,d7fb8f97a7221f5acee80e2228b47699aeeba7d06ccf52327088a62d896426d8,4563866,true,e o que temos pra hoje,althair e alexandre,UNIQUE,,0,
"Esqueça - Althaír & Alexandre, Gabriel Francis.mp3",13 - Althair e Alexandre,"13 - Althair e Alexandre/Esqueça - Althaír & Alexandre, Gabriel Francis.mp3",Esqueça,"Althaír & Alexandre, Gabriel Francis",,Esqueça,"Althaír & Alexandre, Gabriel Francis",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,247,192000,44100,5e53feafbc9f490aa87a6240f1764e690cb4603737868f2900f0b7b1064dcc4f,5963122,true,esqueca,althair e alexandre gabriel francis,UNIQUE,,0,
